date,bergen_temp_mean,paris_temp_mean,bergen_temp_min,paris_temp_min,bergen_temp_max,paris_temp_max,bergen_precip_mm,paris_precip_mm,bergen_snowfall_mm,paris_snowfall_mm,bergen_sunshine_hours,paris_sunshine_hours,extreme
2021-10-03,10.9,15.3,9.1,12.0,12.1,18.0,15.7,20.7,0.0,0.0,4.78,0.9,False
2021-10-04,10.0,13.0,9.1,8.1,11.4,17.5,19.7,0.2,0.0,0.0,3.48,11.0,False
2021-10-05,9.8,13.4,7.7,11.6,11.4,15.9,11.3,5.3,0.0,0.0,0.96,5.63,False
2021-10-06,9.2,12.9,5.8,10.2,13.4,16.9,3.9,0.0,0.0,0.0,4.19,10.95,False
2021-10-07,9.9,11.7,6.1,7.9,11.6,17.0,4.1,0.0,0.0,0.0,0.0,5.43,False
2021-10-08,12.9,12.2,11.4,7.1,14.2,18.3,37.1,0.0,0.0,0.0,0.0,10.9,False
2021-10-09,12.6,12.3,11.4,7.6,13.5,17.9,6.7,0.0,0.0,0.0,1.29,10.87,False
2021-10-10,10.4,11.2,7.9,4.9,11.9,17.1,29.9,0.0,0.0,0.0,7.13,10.85,False
2021-10-11,6.7,12.6,4.6,10.0,8.7,15.9,22.2,0.0,0.0,0.0,7.95,6.05,False
2021-10-12,5.4,10.7,1.9,5.3,9.2,15.4,1.1,0.2,0.0,0.0,9.63,9.13,False
2021-10-13,5.5,10.0,2.3,4.7,10.1,14.5,9.6,0.0,0.0,0.0,0.0,10.77,False
2021-10-14,9.7,9.3,7.1,4.2,10.7,15.6,30.6,0.0,0.0,0.0,0.0,10.71,False
2021-10-15,6.9,10.6,5.7,5.1,8.1,16.7,9.0,0.0,0.0,0.0,6.19,7.78,False
2021-10-16,6.3,10.3,4.7,5.6,8.2,16.3,14.6,0.0,0.0,0.0,2.0,10.56,False
2021-10-17,3.5,8.9,0.0,3.7,7.2,15.4,0.4,0.0,0.0,0.0,9.04,9.0,False
2021-10-18,3.7,11.1,-1.0,4.6,8.6,18.6,1.3,1.0,0.0,0.0,2.04,4.18,False
2021-10-19,9.0,17.6,5.2,14.6,10.3,22.3,20.1,2.5,0.0,0.0,0.0,10.0,False
2021-10-20,10.0,17.5,6.3,15.8,11.4,19.5,56.1,1.9,0.0,0.0,0.0,4.5,False
2021-10-21,4.0,11.0,2.4,4.7,6.1,14.5,12.9,6.3,38.5,0.0,6.38,5.81,False
2021-10-22,3.6,7.9,1.0,2.9,6.3,13.4,14.5,0.0,60.2,0.0,6.64,6.64,False
2021-10-23,5.1,9.8,0.6,6.1,7.6,14.3,0.1,0.1,0.0,0.0,2.42,6.63,False
2021-10-24,8.9,7.6,7.7,2.5,9.6,13.8,27.4,0.0,0.0,0.0,0.0,9.81,False
2021-10-25,8.9,10.7,7.1,7.6,9.9,15.4,25.2,1.9,0.0,0.0,0.0,3.71,False
2021-10-26,7.6,11.0,6.1,6.6,9.1,15.2,12.5,0.0,0.0,0.0,7.0,4.94,False
2021-10-27,10.2,11.0,7.7,7.9,11.3,15.9,30.1,0.0,0.0,0.0,8.21,9.25,False
2021-10-28,11.0,11.2,10.5,6.5,11.3,17.6,68.5,0.0,0.0,0.0,0.0,9.28,False
2021-10-29,11.7,12.7,10.2,10.4,13.5,15.6,28.4,7.2,0.0,0.0,0.0,1.52,False
2021-10-30,10.0,12.9,8.1,11.1,12.6,15.9,6.6,10.7,0.0,0.0,7.19,1.43,False
2021-10-31,8.3,12.0,6.7,9.4,10.8,17.0,16.7,3.4,0.0,0.0,3.88,3.86,False
2021-11-01,9.1,9.9,6.7,7.4,12.1,13.9,9.2,1.2,0.0,0.0,6.12,7.0,False
2021-11-02,7.8,8.8,5.6,6.8,9.4,12.1,7.3,1.3,0.0,0.0,4.04,8.0,False
2021-11-03,5.9,7.9,4.3,4.7,7.0,11.9,3.9,5.7,0.0,0.0,2.35,8.34,False
2021-11-04,5.2,7.0,2.5,4.1,7.8,10.2,1.1,0.9,0.0,0.0,7.0,5.87,False
2021-11-05,5.9,7.6,4.2,4.2,7.7,11.3,10.4,1.9,0.0,0.0,2.21,8.48,False
2021-11-06,5.1,5.3,1.8,0.1,6.9,11.1,11.3,0.3,0.0,0.0,0.0,7.95,False
2021-11-07,7.3,9.7,5.4,6.4,8.4,13.2,10.9,0.4,0.0,0.0,0.0,4.64,False
2021-11-08,6.2,7.5,4.2,3.0,7.4,11.6,1.4,0.0,0.0,0.0,0.0,6.78,False
2021-11-09,7.7,4.9,6.3,1.8,9.3,9.4,25.9,0.0,0.0,0.0,5.0,6.76,False
2021-11-10,7.6,4.4,6.1,2.6,9.0,7.8,7.4,0.0,0.0,0.0,6.42,4.78,False
2021-11-11,5.8,4.3,2.2,1.6,7.7,8.7,11.6,0.0,0.0,0.0,4.16,5.42,False
2021-11-12,4.2,5.9,2.2,1.4,6.1,11.2,2.4,0.0,0.0,0.0,0.0,7.23,False
2021-11-13,6.2,11.2,2.5,9.7,8.8,13.1,0.3,0.6,0.0,0.0,2.66,4.0,False
2021-11-14,4.0,10.2,1.7,9.2,7.3,12.2,0.0,0.0,0.0,0.0,4.88,5.15,False
2021-11-15,7.3,6.7,6.4,4.3,8.0,8.9,17.4,0.0,0.0,0.0,0.0,3.81,False
2021-11-16,8.2,7.1,7.8,6.2,8.6,8.1,29.3,0.1,0.0,0.0,0.0,0.0,False
2021-11-17,5.3,8.5,3.1,4.8,7.8,12.8,39.0,0.2,11.2,0.0,1.95,3.63,False
2021-11-18,6.1,5.0,2.0,1.5,9.7,10.6,13.3,0.0,0.0,0.0,0.0,6.03,False
2021-11-19,8.2,8.0,5.8,3.4,10.6,10.7,29.0,0.0,0.0,0.0,0.0,0.0,False
2021-11-20,5.6,8.1,3.6,6.8,6.4,10.2,14.5,0.0,0.0,0.0,0.0,0.68,False
2021-11-21,1.5,6.9,-0.3,4.8,3.0,9.1,0.1,1.0,0.0,0.0,6.51,0.85,False
2021-11-22,3.6,4.7,-0.4,2.5,6.6,8.1,13.4,0.0,0.7,0.0,0.0,5.95,False
2021-11-23,6.2,3.5,3.5,0.5,7.7,7.9,6.7,0.0,0.0,0.0,0.0,8.63,False
2021-11-24,6.0,4.0,2.3,2.0,7.8,6.2,16.0,0.0,7.7,0.0,0.0,0.82,False
2021-11-25,1.0,3.6,-0.4,-0.2,2.7,6.4,5.1,0.0,11.2,0.0,4.65,1.68,False
2021-11-26,-0.3,4.4,-1.5,1.6,2.0,6.4,0.0,2.7,0.0,0.0,0.0,2.98,False
2021-11-27,-0.9,2.9,-2.4,0.9,0.4,4.7,0.0,2.0,0.0,3.5,1.95,4.03,False
2021-11-28,-3.2,3.9,-4.4,1.5,-0.9,5.8,0.0,1.5,0.0,1.4,5.62,3.78,False
2021-11-29,-2.6,1.4,-5.8,-1.4,0.3,5.6,6.8,0.0,47.6,0.0,0.0,6.94,False
2021-11-30,-2.1,5.8,-9.1,0.8,1.4,8.7,4.7,1.1,33.6,0.0,4.26,0.0,False
2021-12-01,-6.9,8.5,-10.6,5.1,-2.8,10.4,0.0,4.7,0.0,0.0,4.51,7.81,True
2021-12-02,-4.9,3.6,-7.8,0.5,-0.2,5.6,0.0,0.8,0.0,0.0,5.0,7.44,False
2021-12-03,-3.1,2.7,-7.3,-0.3,-0.2,7.6,1.9,8.9,13.3,0.7,0.0,0.0,False
2021-12-04,-0.9,8.7,-2.3,3.6,0.2,12.1,6.9,5.8,48.3,0.0,0.0,2.13,False
2021-12-05,-3.4,4.0,-5.2,2.3,-1.8,6.1,0.5,4.4,3.5,4.2,0.0,5.16,False
2021-12-06,-2.7,4.7,-4.2,0.9,-1.2,7.2,0.4,3.8,2.8,0.0,0.19,2.57,False
2021-12-07,-1.3,5.4,-3.8,2.5,0.4,8.7,1.5,2.1,10.5,0.0,0.0,3.28,False
2021-12-08,-1.7,4.6,-3.5,1.9,-0.2,7.4,0.4,1.0,2.8,0.0,0.0,7.86,False
2021-12-09,-1.6,3.8,-5.7,1.3,0.9,7.1,0.0,1.2,0.0,0.0,3.98,7.86,False
2021-12-10,-3.5,6.0,-8.9,4.2,0.2,7.8,0.0,14.5,0.0,0.0,5.0,6.25,False
2021-12-11,-4.2,4.5,-9.8,1.5,2.2,7.7,0.9,0.2,5.6,0.0,4.58,5.08,False
2021-12-12,3.6,8.4,2.3,6.0,4.9,10.6,5.2,0.6,2.1,0.0,0.0,1.0,False
2021-12-13,5.5,7.8,3.2,6.4,7.2,8.9,7.8,0.0,0.7,0.0,0.0,0.28,False
2021-12-14,4.4,5.1,2.4,2.3,8.3,7.2,36.9,0.0,4.9,0.0,0.0,0.0,False
2021-12-15,7.9,6.9,5.2,4.9,8.8,9.1,15.7,0.0,0.7,0.0,0.0,0.74,False
2021-12-16,5.7,7.5,2.3,4.8,7.2,10.9,1.4,0.0,0.0,0.0,3.88,1.47,False
2021-12-17,6.0,6.1,4.3,4.0,6.8,9.8,5.3,0.0,0.0,0.0,0.0,5.72,False
2021-12-18,6.9,4.5,5.9,2.0,7.7,8.9,4.1,0.0,0.0,0.0,0.0,7.81,False
2021-12-19,2.6,5.2,-1.4,2.4,7.1,6.1,1.1,0.0,0.0,0.0,5.0,0.0,False
2021-12-20,-0.7,5.2,-1.9,4.2,0.3,5.9,0.0,0.2,0.0,0.0,4.95,2.03,False
2021-12-21,0.2,-0.0,-1.0,-3.4,0.9,4.0,0.1,0.0,0.7,0.0,0.0,7.83,False
2021-12-22,1.6,-2.6,0.9,-4.2,2.2,0.2,8.5,0.0,46.9,0.0,0.0,4.35,False
2021-12-23,0.2,2.8,-2.5,-2.4,2.2,7.8,2.5,0.0,8.4,0.0,4.0,7.0,False
2021-12-24,-3.2,6.9,-4.6,1.2,0.3,9.3,0.4,8.3,2.8,0.0,5.06,0.0,False
2021-12-25,-3.2,7.5,-5.3,5.4,-1.5,10.0,0.0,0.6,0.0,0.0,3.12,0.0,False
2021-12-26,-2.5,7.8,-3.3,6.3,-0.9,10.2,0.0,6.8,0.0,0.0,5.0,1.89,False
2021-12-27,-2.2,9.1,-3.8,6.0,-0.5,12.4,0.2,5.0,1.4,0.0,1.68,3.9,False
2021-12-28,0.7,11.0,-1.5,8.9,2.5,12.2,2.3,9.1,16.1,0.0,0.0,4.97,False
2021-12-29,1.7,12.3,-0.8,9.2,2.8,15.1,0.2,6.7,0.0,0.0,0.33,0.0,False
2021-12-30,5.9,13.1,1.3,10.5,7.6,14.6,31.1,0.1,0.0,0.0,0.0,5.94,False
2021-12-31,6.0,10.4,2.5,8.1,7.4,14.4,21.5,0.0,0.0,0.0,0.0,6.41,False
2022-01-01,3.7,9.1,0.9,6.8,6.8,13.1,9.1,0.0,0.0,0.0,0.0,7.85,False
2022-01-02,5.6,11.6,4.5,8.6,7.3,13.9,19.3,1.2,2.1,0.0,0.4,5.81,False
2022-01-03,3.1,11.0,-0.1,10.0,5.4,12.1,21.8,4.6,28.0,0.0,0.0,0.0,False
2022-01-04,1.7,8.9,0.9,4.7,2.5,11.2,18.5,20.8,114.8,0.0,0.0,0.0,False
2022-01-05,-0.6,3.1,-1.1,0.9,0.9,6.2,0.0,0.0,0.0,0.0,5.35,8.0,False
2022-01-06,-2.1,1.9,-8.8,-2.1,0.7,6.1,0.0,0.0,0.0,0.0,3.16,7.17,False
2022-01-07,2.1,5.2,0.5,3.2,3.5,7.7,2.6,5.7,16.8,1.4,0.72,6.53,False
2022-01-08,1.1,5.8,-2.0,1.7,2.1,8.9,2.7,8.4,18.9,0.0,0.0,0.0,False
2022-01-09,0.3,4.4,-2.2,1.5,1.8,6.2,0.0,3.2,0.0,0.0,0.8,5.0,False
2022-01-10,1.6,2.4,-2.2,0.9,4.2,4.1,0.2,0.2,0.0,0.0,3.0,0.0,False
2022-01-11,3.3,-0.1,2.7,-3.1,4.3,3.1,16.6,0.0,1.4,0.0,3.44,8.0,False
2022-01-12,6.6,0.5,3.1,-2.8,8.3,3.2,30.6,0.0,0.0,0.0,0.0,0.1,False
2022-01-13,7.6,2.4,7.2,-0.9,8.1,5.1,11.0,0.0,0.0,0.0,0.0,2.37,False
2022-01-14,3.8,1.2,2.0,-2.2,5.9,6.6,3.2,0.0,0.0,0.0,5.1,8.0,False
2022-01-15,2.4,0.5,0.7,-2.2,4.3,3.3,3.6,0.0,4.9,0.0,0.0,1.75,False
2022-01-16,3.9,1.9,1.9,-0.6,4.9,4.4,15.0,0.5,12.6,0.0,1.3,0.07,False
2022-01-17,1.8,5.2,0.7,0.3,2.7,7.6,1.1,0.1,7.0,0.0,0.0,2.0,False
2022-01-18,4.2,3.7,2.3,-0.7,5.2,9.1,2.4,0.0,0.0,0.0,0.0,6.85,False
2022-01-19,2.8,4.1,-2.7,-0.2,6.1,6.8,27.6,2.3,0.0,0.0,2.0,0.4,False
2022-01-20,-1.1,3.6,-2.2,0.6,0.2,6.2,0.7,0.3,4.9,0.0,6.0,6.09,False
2022-01-21,2.3,2.7,-0.8,0.4,5.7,5.2,9.0,0.0,15.4,0.0,0.0,2.56,False
2022-01-22,4.6,3.9,3.3,0.2,6.1,6.2,6.6,0.0,0.0,0.0,0.0,0.15,False
2022-01-23,5.9,4.0,5.4,3.2,6.4,5.1,7.1,0.1,0.0,0.0,0.0,0.17,False
2022-01-24,5.0,1.3,2.8,-2.2,6.0,6.9,9.6,0.0,0.0,0.0,2.0,8.25,False
2022-01-25,3.7,-0.1,2.7,-2.7,5.8,2.2,12.4,0.0,0.7,0.0,0.0,0.0,False
2022-01-26,4.2,1.2,2.5,0.0,6.2,3.4,26.0,0.0,36.4,0.0,0.16,0.0,False
2022-01-27,3.9,3.9,1.6,0.9,7.0,7.0,13.1,0.5,7.0,0.0,1.3,1.15,False
2022-01-28,1.3,5.1,-1.0,1.3,3.0,8.0,19.4,0.2,55.3,0.0,0.0,0.57,False
2022-01-29,4.9,8.3,2.1,5.7,7.4,9.9,50.9,0.4,21.0,0.0,0.0,0.0,False
2022-01-30,2.1,7.8,-0.3,5.4,4.3,9.4,1.2,0.4,3.5,0.0,3.87,8.01,False
2022-01-31,-0.6,6.3,-1.4,3.0,-0.1,8.1,3.7,0.6,25.9,0.0,0.0,6.7,False
2022-02-01,1.3,6.0,-1.8,0.4,4.8,9.6,12.4,0.8,56.0,0.0,0.0,0.0,False
2022-02-02,0.2,9.5,-1.6,7.4,2.0,11.1,9.4,0.1,63.7,0.0,4.02,0.09,False
2022-02-03,3.0,6.6,-0.6,4.1,5.3,8.4,18.3,0.0,18.9,0.0,0.0,0.1,False
2022-02-04,2.6,7.1,1.4,3.0,5.9,10.6,23.2,0.8,70.7,0.0,3.47,4.1,False
2022-02-05,1.9,5.3,0.3,1.9,4.0,9.6,22.0,0.0,119.0,0.0,0.0,8.57,False
2022-02-06,1.3,8.5,0.6,5.7,2.5,10.6,18.0,5.3,121.8,0.0,1.23,0.0,False
2022-02-07,2.5,6.4,0.9,2.1,4.5,9.8,12.9,0.2,65.1,0.0,2.65,8.21,False
2022-02-08,3.5,8.3,2.1,4.9,5.6,11.8,34.2,0.1,137.2,0.0,6.87,2.13,False
2022-02-09,3.0,5.2,2.1,1.7,4.2,11.2,22.1,0.0,112.0,0.0,3.88,7.42,False
2022-02-10,1.3,6.7,-0.9,3.9,3.7,8.9,16.2,3.1,108.5,0.0,4.16,0.64,False
2022-02-11,-0.2,3.4,-2.0,-0.2,1.9,7.9,11.4,0.0,72.1,0.0,4.0,8.7,False
2022-02-12,2.7,1.9,1.6,-2.5,3.8,8.0,32.9,0.0,14.7,0.0,0.0,9.84,False
2022-02-13,4.7,5.7,2.2,-0.6,5.9,12.6,22.9,0.0,14.7,0.0,2.64,8.42,False
2022-02-14,3.4,9.0,2.0,5.6,5.8,11.9,9.4,1.3,0.0,0.0,1.05,9.81,False
2022-02-15,2.5,6.9,1.4,3.3,4.1,10.6,5.7,1.2,11.9,0.0,3.48,4.92,False
2022-02-16,1.8,11.7,-0.3,8.6,3.7,14.4,3.9,6.3,9.8,0.0,1.97,0.41,False
2022-02-17,1.0,11.6,-0.5,9.4,2.5,13.4,11.9,0.6,71.4,0.0,1.46,9.98,False
2022-02-18,1.3,10.1,-1.2,6.3,3.2,12.5,6.5,1.0,36.4,0.0,1.78,1.2,False
2022-02-19,-0.2,6.2,-3.1,2.0,2.8,9.9,3.4,0.5,23.1,0.0,8.22,7.01,False
2022-02-20,0.0,10.0,-2.1,7.6,2.0,12.9,9.1,0.2,63.7,0.0,0.0,1.59,False
2022-02-21,1.0,8.0,-2.0,5.3,3.5,10.7,6.4,2.2,37.8,0.0,7.26,8.0,False
2022-02-22,-1.6,8.4,-8.7,4.1,1.1,11.9,6.4,0.2,40.6,0.0,0.0,1.42,False
2022-02-23,3.1,7.6,0.9,2.0,5.6,11.6,15.6,0.1,37.1,0.0,0.0,6.2,False
2022-02-24,1.9,8.1,0.9,4.0,3.8,11.7,15.6,2.4,95.9,0.0,1.28,5.76,False
2022-02-25,2.2,5.0,-1.4,1.5,5.6,9.4,7.4,0.9,39.2,0.0,8.93,10.0,False
2022-02-26,2.7,3.5,-2.5,-2.7,5.8,9.4,1.7,0.0,5.6,0.0,0.0,10.1,False
2022-02-27,5.3,3.7,3.9,-1.4,7.7,9.9,0.0,0.0,0.0,0.0,9.88,10.09,False
2022-02-28,4.6,3.3,2.8,-2.9,7.1,10.9,5.7,0.0,0.0,0.0,3.95,10.2,False
2022-03-01,3.7,5.1,1.8,0.6,6.6,9.6,19.5,0.4,53.9,0.0,9.14,0.22,False
2022-03-02,3.4,6.4,0.8,3.1,6.5,10.4,5.5,0.0,2.1,0.0,4.46,3.56,False
2022-03-03,2.4,7.7,-1.8,3.0,8.6,12.3,0.0,0.4,0.0,0.0,10.0,2.0,False
2022-03-04,3.0,7.9,0.6,4.6,6.3,11.7,0.0,2.0,0.0,0.0,10.07,3.0,False
2022-03-05,1.6,6.9,-0.9,4.1,3.8,11.6,3.2,0.0,18.2,0.0,0.41,7.72,False
2022-03-06,2.3,4.4,-1.8,-0.1,6.2,8.1,0.3,0.0,0.0,0.0,9.02,10.23,False
2022-03-07,3.0,2.5,0.2,-1.6,5.7,6.4,0.0,0.0,0.0,0.0,3.09,10.78,False
2022-03-08,2.7,4.4,-2.0,-1.5,8.4,12.4,0.0,0.0,0.0,0.0,10.23,11.04,False
2022-03-09,6.3,7.6,2.5,1.8,10.1,14.8,0.0,0.0,0.0,0.0,10.6,10.62,False
2022-03-10,7.3,9.2,5.2,3.7,9.6,16.3,0.0,0.0,0.0,0.0,3.0,11.17,False
2022-03-11,6.6,9.6,1.5,6.7,12.9,13.4,0.0,4.2,0.0,0.0,10.81,3.84,False
2022-03-12,5.4,8.3,0.5,6.1,12.1,10.6,0.0,2.4,0.0,0.0,9.44,1.94,False
2022-03-13,7.5,8.6,3.7,7.1,12.1,10.4,0.4,5.6,0.0,0.0,3.41,2.0,False
2022-03-14,6.9,8.3,1.9,4.0,13.2,14.1,0.0,0.0,0.0,0.0,9.41,11.16,False
2022-03-15,5.7,9.5,3.7,7.2,8.5,12.8,1.8,9.2,0.0,0.0,4.0,1.96,False
2022-03-16,6.2,11.5,3.6,6.7,8.5,17.5,3.4,1.2,0.0,0.0,0.02,6.99,False
2022-03-17,4.4,8.8,2.0,5.8,7.0,11.6,10.1,0.4,1.4,0.0,0.0,11.54,False
2022-03-18,4.3,8.1,-0.1,2.5,7.6,15.1,17.4,0.0,61.6,0.0,9.03,11.87,False
2022-03-19,5.4,10.1,2.2,6.0,9.0,15.6,0.0,0.0,0.0,0.0,10.8,11.93,False
2022-03-20,5.1,6.7,-0.6,0.6,11.1,12.4,0.0,0.0,0.0,0.0,11.78,11.97,False
2022-03-21,4.2,10.0,-2.2,4.2,11.2,16.8,1.7,0.0,0.0,0.0,9.87,11.87,False
2022-03-22,3.8,10.5,0.4,4.8,7.6,17.4,0.1,0.0,0.0,0.0,8.53,12.0,False
2022-03-23,4.8,9.4,0.3,1.8,9.6,17.2,0.0,0.0,0.0,0.0,7.58,12.0,False
2022-03-24,6.9,10.4,3.8,2.8,11.6,18.9,3.3,0.0,0.0,0.0,8.44,12.0,False
2022-03-25,6.4,11.3,4.1,4.2,7.7,18.4,13.9,0.0,0.0,0.0,0.0,12.0,False
2022-03-26,4.1,11.2,0.2,4.3,7.9,18.3,0.0,0.0,0.0,0.0,10.24,12.0,False
2022-03-27,5.9,11.9,4.0,5.4,8.6,19.8,1.6,0.0,0.0,0.0,0.13,12.0,False
2022-03-28,4.5,11.9,0.9,4.0,6.9,20.2,0.9,0.0,0.0,0.0,8.6,10.0,False
2022-03-29,1.3,11.5,-1.5,9.4,4.8,18.0,0.7,10.2,4.9,0.0,10.42,3.84,False
2022-03-30,0.7,10.1,-3.8,6.2,5.6,13.9,0.0,6.7,0.0,0.0,12.72,5.99,False
2022-03-31,1.0,5.6,-3.5,2.5,6.5,8.1,0.0,1.3,0.0,0.0,12.77,5.54,False
2022-04-01,0.9,2.5,-4.0,1.4,5.5,3.5,0.3,3.5,1.4,19.6,12.82,0.92,False
2022-04-02,1.1,3.4,-2.4,-0.2,5.2,7.2,0.6,0.0,2.1,0.0,12.87,10.6,False
2022-04-03,2.2,3.8,-0.1,-0.6,4.7,7.9,10.3,0.0,14.0,0.0,0.0,10.4,False
2022-04-04,2.7,4.4,-1.0,-1.1,5.7,9.4,11.0,0.4,6.3,0.0,10.36,5.62,False
2022-04-05,0.6,10.1,-5.7,6.9,4.2,13.6,6.9,0.9,48.3,0.0,11.64,2.39,False
2022-04-06,0.6,9.9,-6.9,7.3,5.9,12.6,0.0,2.0,0.0,0.0,6.25,3.79,False
2022-04-07,1.0,11.3,-3.6,8.6,6.2,14.1,1.4,1.9,8.4,0.0,8.13,3.94,False
2022-04-08,1.6,6.1,-1.8,2.0,5.7,8.4,1.1,26.8,5.6,9.1,12.12,1.62,False
2022-04-09,2.6,5.4,0.5,2.6,5.2,10.1,6.8,2.2,37.1,0.7,10.82,7.48,False
2022-04-10,3.2,6.3,1.5,-0.6,5.2,13.5,5.3,0.0,29.4,0.0,12.85,12.75,False
2022-04-11,2.6,10.8,-0.7,3.7,5.5,17.9,0.7,0.0,3.5,0.0,7.11,12.2,False
2022-04-12,4.1,14.3,-0.6,9.3,9.2,20.5,0.0,0.0,0.0,0.0,1.47,7.16,False
2022-04-13,4.6,13.1,1.7,10.6,6.8,15.9,2.7,7.9,0.0,0.0,0.0,2.13,False
2022-04-14,6.8,13.8,3.8,7.8,11.4,19.9,0.7,0.2,0.0,0.0,9.86,12.65,False
2022-04-15,6.8,13.7,2.0,6.7,10.9,19.7,0.0,0.0,0.0,0.0,11.55,12.91,False
2022-04-16,5.4,12.8,2.4,7.6,8.3,18.0,0.0,0.0,0.0,0.0,7.94,13.32,False
2022-04-17,7.7,12.1,3.0,5.1,13.4,19.7,0.0,0.0,0.0,0.0,12.36,13.44,False
2022-04-18,9.5,12.3,3.5,5.9,15.8,18.5,0.0,0.0,0.0,0.0,14.32,12.26,False
2022-04-19,9.2,12.0,5.6,7.2,13.3,16.9,0.0,0.1,0.0,0.0,13.88,12.24,False
2022-04-20,9.1,12.4,2.4,6.1,15.1,19.0,0.0,0.0,0.0,0.0,14.58,11.33,False
2022-04-21,11.3,12.6,2.8,5.3,18.6,19.2,0.0,0.0,0.0,0.0,12.4,13.22,False
2022-04-22,11.8,13.9,4.0,9.1,18.5,18.7,0.0,0.0,0.0,0.0,14.87,11.54,False
2022-04-23,10.1,13.3,5.6,8.9,16.2,19.0,0.0,3.3,0.0,0.0,14.92,8.2,False
2022-04-24,7.7,13.5,2.5,8.1,14.1,18.2,0.0,0.0,0.0,0.0,14.96,13.59,False
2022-04-25,7.3,12.1,1.6,8.1,12.4,16.0,0.0,0.4,0.0,0.0,14.46,13.48,False
2022-04-26,7.9,10.4,2.0,5.2,13.9,15.5,0.0,0.1,0.0,0.0,14.26,9.68,False
2022-04-27,5.6,11.7,2.3,5.1,9.6,18.1,0.0,0.0,0.0,0.0,15.0,13.92,False
2022-04-28,6.0,14.3,2.5,7.3,8.4,20.8,1.3,0.0,0.0,0.0,8.41,13.94,False
2022-04-29,5.8,13.9,1.7,9.8,10.1,18.2,0.6,3.1,0.0,0.0,12.88,11.02,False
2022-04-30,6.1,11.2,2.3,6.2,9.4,16.2,0.0,0.0,0.0,0.0,13.81,10.4,False
2022-05-01,6.5,10.8,1.8,5.2,11.2,16.2,0.0,0.0,0.0,0.0,14.73,7.94,False
2022-05-02,5.3,13.0,1.8,7.6,8.6,17.5,1.6,0.1,0.0,0.0,6.09,5.98,False
2022-05-03,5.0,14.1,0.9,8.8,9.2,18.9,0.0,0.0,0.0,0.0,15.0,13.18,False
2022-05-04,5.2,13.1,2.5,9.5,8.4,17.6,1.7,0.0,0.0,0.0,2.09,6.27,False
2022-05-05,8.0,13.6,5.3,8.9,10.4,18.5,3.5,0.4,0.0,0.0,6.44,10.39,False
2022-05-06,8.4,15.0,7.2,8.4,10.4,21.5,20.7,0.0,0.0,0.0,0.0,14.0,False
2022-05-07,5.8,15.1,2.5,10.0,7.4,19.9,0.7,1.0,0.0,0.0,14.67,12.68,False
2022-05-08,6.3,15.9,0.8,10.1,10.9,21.0,0.0,0.1,0.0,0.0,13.26,14.03,False
2022-05-09,8.6,17.1,3.5,8.8,13.5,24.5,0.0,0.0,0.0,0.0,10.0,14.12,False
2022-05-10,8.6,19.8,6.4,13.2,12.1,26.2,29.2,0.0,0.0,0.0,6.34,9.35,False
2022-05-11,7.3,18.3,6.1,10.4,9.1,25.1,23.6,0.0,0.0,0.0,1.0,14.06,False
2022-05-12,6.9,16.0,5.0,11.8,9.5,19.9,9.2,0.0,0.0,0.0,6.75,10.96,False
2022-05-13,6.8,14.8,5.8,8.5,8.2,20.3,31.0,0.0,0.0,0.0,0.0,14.3,False
2022-05-14,7.3,15.9,5.0,8.1,9.4,22.4,5.5,0.0,0.0,0.0,7.71,14.27,False
2022-05-15,9.4,20.7,7.1,12.7,12.7,28.6,0.3,0.2,0.0,0.0,10.25,11.13,False
2022-05-16,11.2,20.1,5.8,15.9,16.8,24.5,0.0,0.5,0.0,0.0,14.11,10.71,False
2022-05-17,12.4,22.2,4.6,16.0,18.2,28.5,0.0,2.7,0.0,0.0,16.32,14.04,False
2022-05-18,12.2,21.7,8.8,15.8,16.9,27.6,10.6,2.2,0.0,0.0,10.0,13.06,False
2022-05-19,10.3,21.6,8.1,18.0,12.6,24.0,1.9,0.4,0.0,0.0,0.0,11.35,False
2022-05-20,11.6,17.3,8.1,12.9,15.4,22.0,0.0,16.4,0.0,0.0,11.53,7.7,False
2022-05-21,10.2,16.6,7.7,11.1,12.6,23.0,0.4,0.0,0.0,0.0,10.08,13.01,False
2022-05-22,11.2,18.1,6.9,11.1,15.2,23.4,2.8,0.3,0.0,0.0,10.16,12.19,False
2022-05-23,10.4,16.7,9.3,14.1,11.5,19.0,31.1,6.3,0.0,0.0,0.0,5.09,False
2022-05-24,10.5,13.5,9.1,9.6,13.2,17.0,12.8,6.0,0.0,0.0,0.0,13.49,False
2022-05-25,9.1,14.4,7.2,8.8,11.9,19.4,17.1,0.1,0.0,0.0,6.14,11.54,False
2022-05-26,8.7,16.3,6.1,12.6,11.1,19.7,16.4,0.3,0.0,0.0,12.97,4.36,False
2022-05-27,7.9,15.7,5.1,11.2,11.2,20.2,3.9,0.7,0.0,0.0,12.07,7.21,False
2022-05-28,9.1,14.2,6.4,8.0,12.9,19.0,0.0,0.1,0.0,0.0,11.0,14.59,False
2022-05-29,7.2,11.8,6.3,6.8,9.2,14.9,4.1,0.0,0.0,0.0,1.72,7.39,False
2022-05-30,8.5,12.7,2.2,6.8,13.2,17.5,0.1,0.0,0.0,0.0,13.29,11.79,False
